sent_id,sentence,sentence_en,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence
cy_ccg_dev:00316,"Bydd y wefan yn parhau i gynnwys cyngor ac yn eich cyfeirio at wybodaeth gyfredol er mwyn eich helpu chi, eich teuluoedd a'ch busnesau i baratoi ar gyfer y newidiadau hyn.","The website will continue to contain advice and signpost you to current information to help you, your families and businesses prepare for these changes.",gyfer,SM,L,cyfer,"Bydd y wefan yn parhau i gynnwys cyngor ac yn eich cyfeirio at wybodaeth gyfredol er mwyn eich helpu chi, eich teuluoedd a'ch busnesau i baratoi ar cyfer y newidiadau hyn."
cy_ccg_train:00619,"Dywedodd John Harold, cyfarwyddwr Cymdeithas Eryri, sy'n helpu i gynnal a chadw'r mynyddoedd, fod y lleoliad wedi dod yn ""bot mêl"" i gerddwyr.","John Harold, director of Cymdeithas Eryri, which helps to maintain the mountains, said that the location has become a ""honey pot"" for walkers.",lleoliad,no_mutation,no_mutation,leoliad,"Dywedodd John Harold, cyfarwyddwr Cymdeithas Eryri, sy'n helpu i gynnal a chadw'r mynyddoedd, fod y leoliad wedi dod yn ""bot mêl"" i gerddwyr."
cy_ccg_dev:00104,"Tyfodd i fod yn dref marchnad i Lŷn gyfan, fel y tystia'r safle a adwaenir fel ""Y Maes"" lle y cynhelid y ffeiriau, a ""Stryd Moch"".","It became a market town for the whole of Llŷn, as evidenced by the site known as ""The Maes"" where the fairs were held, and ""Pig Street"".",Lŷn,SM,L,Llŷn,"Tyfodd i fod yn dref marchnad i Llŷn gyfan, fel y tystia'r safle a adwaenir fel ""Y Maes"" lle y cynhelid y ffeiriau, a ""Stryd Moch""."
cy_ccg_train:00081,"Ar y llaw arall bu pob cyfleuster i dystion o Slofenia, Awstria a'r Unol Daleithiau siarad yn eu hieithoedd hwythau â chyfieithiad olynol.","On the other hand there have been every facility for witnesses from Slovenia, Austria and the United States to speak in their own languages with a consecutive translation.",pob,no_mutation,no_mutation,bob,"Ar y llaw arall bu bob cyfleuster i dystion o Slofenia, Awstria a'r Unol Daleithiau siarad yn eu hieithoedd hwythau â chyfieithiad olynol."
cy_ccg_train:01330,"""Mae'n ymdriniaeth dawel a sensitif â'r hyn sydd yn rhaid ei wneud i helpu'r fam barhau i fyw'n urddasol wrth i'w chof hi ddadfeilio,"" meddai.",,barhau,SM,MS,parhau,"""Mae'n ymdriniaeth dawel a sensitif â'r hyn sydd yn rhaid ei wneud i helpu'r fam parhau i fyw'n urddasol wrth i'w chof hi ddadfeilio,"" meddai."
cy_ccg_train:00699,Mae'n amhosib osgoi galw draw i deimlo'r tywod rhwng bodiau eich traed wrth i chi gerdded Llwybr Arfordir Cymru pan fydd y traeth rhagorol hwn yn ymddangos o danoch chi.,It is impossible to avoid dropping in to feel the sand between your toes as you walk the Wales Coast Path when this magnificent beach appears beneath you.,gerdded,SM,MS,cerdded,Mae'n amhosib osgoi galw draw i deimlo'r tywod rhwng bodiau eich traed wrth i chi cerdded Llwybr Arfordir Cymru pan fydd y traeth rhagorol hwn yn ymddangos o danoch chi.
cy_ccg_test:00202,Mae Pwyll yn ennill Rhiannon yn wraig iddo ond mae eu mab cyntafanedig Pryderi yn diflannu yn union ar ôl iddo gael ei eni.,Pwyll gains Rhiannon as his wife but their firstborn son Pryderi disappears immediately after he is born.,wraig,SM,MS,gwraig,Mae Pwyll yn ennill Rhiannon yn gwraig iddo ond mae eu mab cyntafanedig Pryderi yn diflannu yn union ar ôl iddo gael ei eni.
cy_ccg_train:01027,Ond dydi o ddim yn arferol i ni weld y mynyddoedd pan mae'r haul wedi bod mor gryf â'r dyddiau dwytha' felly mae'r lluniau fel arfer yn llwyd.,"But it's not usual for us to see the mountains when the sun has been as strong as these two days, so the pictures are usually grey.",mor,no_mutation,no_mutation,for,Ond dydi o ddim yn arferol i ni weld y mynyddoedd pan mae'r haul wedi bod for gryf â'r dyddiau dwytha' felly mae'r lluniau fel arfer yn llwyd.
cy_ccg_train:01184,Y cwlwm sy'n dynnach nag a fu erioed.,,fu,SM,L,bu,Y cwlwm sy'n dynnach nag a bu erioed.
cy_ccg_train:00215,"A deud y gwir, roedd Trelew dan anfantais braidd, a'r 'mynadd yn brin wedi i ni gyrraedd y ddinas tua awr yn gynt na'r disgwyl, am chwech y bore: dim byd yn agored ond caffi oer, di-groeso yr orsaf fysiau, a hen grinc o hogan anserchog yn gwerthu coffi sâl wysg ei thîn i gwsmeriaid cynta'r dydd.","In fact, Trelew was at a slight disadvantage, with the rains scarce when we arrived in the city about an hour earlier than expected, at six in the morning: nothing open but a cold, unwelcome café a bus station, and an old unruly crochet selling illiquid coffee from her grandma to the first customers of the day.",gwsmeriaid,SM,L,cwsmeriaid,"A deud y gwir, roedd Trelew dan anfantais braidd, a'r 'mynadd yn brin wedi i ni gyrraedd y ddinas tua awr yn gynt na'r disgwyl, am chwech y bore: dim byd yn agored ond caffi oer, di-groeso yr orsaf fysiau, a hen grinc o hogan anserchog yn gwerthu coffi sâl wysg ei thîn i cwsmeriaid cynta'r dydd."
cy_ccg_test:00438,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.","This gave de Gaulle strength in Évian negotiations in May 1961, but because of his numerous public expressions of his desire to end the war as soon as possible, he had to make several concessions to the FLN.",wneud,SM,MS,gwneud,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo gwneud nifer o gonsesiynau i'r FLN."
cy_ccg_train:01108,"Credem yng Nghymdeithas yr Iaith mai'r deyrnged orau a allem dalu er cof am Saunders Lewis oedd cyhoeddi argraffiad newydd o'i ddarlith Tynged yr Iaith, a ysbrydolodd sefydlu'r Gymdeithas, ac sydd wedi bod yn ysbrydoliaeth i'w haelodau byth er hynny.","We believed in the Association of the Language that the best tribute we could pay in memory of Saunders Lewis was to publish a new edition of his lecture Tynged yr Iaith, which inspired the establishment of the Association, and which has been an inspiration to its members ever since that.",ddarlith,SM,L,darlith,"Credem yng Nghymdeithas yr Iaith mai'r deyrnged orau a allem dalu er cof am Saunders Lewis oedd cyhoeddi argraffiad newydd o'i darlith Tynged yr Iaith, a ysbrydolodd sefydlu'r Gymdeithas, ac sydd wedi bod yn ysbrydoliaeth i'w haelodau byth er hynny."
cy_ccg_train:00105,"Pan fydd batris yn dechrau pydru, gall y cemegau sydd ynddyn nhw ollwng i'r ddaear, ac achosi llygredd pridd a dŵr.","When batteries start to decompose, the chemicals they contain can leak to the ground, causing soil and water pollution.",dechrau,no_mutation,no_mutation,ddechrau,"Pan fydd batris yn ddechrau pydru, gall y cemegau sydd ynddyn nhw ollwng i'r ddaear, ac achosi llygredd pridd a dŵr."
cy_ccg_train:01040,Daeth yn amlwg yn gynharach eleni bod angen ymestyn ystod y cynllun i enwau tiroedd hefyd ar ôl i'r enw Banc y Cornicyll gael ei golli oddi ar y map ordnans a'i ddisodli gan yr enw Hakuna Mattata.,It became clear earlier this year that the range of the plan needed to be extended to land names as well after the name Banc y Cornicyll was lost from the ordnance map and replaced by the name Hakuna Mattata.,ddisodli,SM,L,disodli,Daeth yn amlwg yn gynharach eleni bod angen ymestyn ystod y cynllun i enwau tiroedd hefyd ar ôl i'r enw Banc y Cornicyll gael ei golli oddi ar y map ordnans a'i disodli gan yr enw Hakuna Mattata.
cy_ccg_train:00184,"Bydd yn rhaid i chi gynnal eich ymchwil dwys eich hun, sef cyfres o brosiectau ymchwil bychain neu un prif brosiect ymchwil, ac yna traethawd ymchwil a chyflwyniad llafar.","You will have to carry out your own in-depth research, which is a series of small or one major research projects, followed by a thesis and an oral presentation.",gynnal,SM,MS,cynnal,"Bydd yn rhaid i chi cynnal eich ymchwil dwys eich hun, sef cyfres o brosiectau ymchwil bychain neu un prif brosiect ymchwil, ac yna traethawd ymchwil a chyflwyniad llafar."
cy_ccg_test:00534,"Mae croeso i bob myfyriwr, aelod staff a graddedig diweddar, pa un a ydych wedi canu mewn côr o'r blaen neu beidio.","All recent students, staff and graduates are welcome, whether you have sung in a choir before or not.",beidio,SM,L,peidio,"Mae croeso i bob myfyriwr, aelod staff a graddedig diweddar, pa un a ydych wedi canu mewn côr o'r blaen neu peidio."
cy_ccg_dev:00380,"Mae gan Gymru a'r Iwerddon orffennol ddiwylliannol gerddorol hynod gyfoethog, ond bob hyn a hyn, mae gofyn i ni fentro a thrio pethau newydd.","Wales and Ireland have a very rich musical cultural past, but every now and then we need to take risks and try new things.",gyfoethog,SM,L,cyfoethog,"Mae gan Gymru a'r Iwerddon orffennol ddiwylliannol gerddorol hynod cyfoethog, ond bob hyn a hyn, mae gofyn i ni fentro a thrio pethau newydd."
cy_ccg_test:00037,Daw hyn wrth i Lywodraeth Cymru ddatblygu cwricwlwm newydd i ddod i rym yn 2022.,This comes as the Welsh Government develops a new curriculum to take effect in 2022.,Cymru,no_mutation,no_mutation,Gymru,Daw hyn wrth i Lywodraeth Gymru ddatblygu cwricwlwm newydd i ddod i rym yn 2022.
cy_ccg_test:00053,"Aeth i'r ysgol yn Ysgol Gynradd Nefyn cyn mynd ymlaen i ennill gradd dosbarth cyntaf mewn Athroniaeth a Diwinyddiaeth o Goleg Yr Iesu, Rhydychen.","He attended school at Nefyn Primary School before going on to gain a first class degree in Philosophy and Theology from Jesus College, Oxford.",mynd,no_mutation,no_mutation,fynd,"Aeth i'r ysgol yn Ysgol Gynradd Nefyn cyn fynd ymlaen i ennill gradd dosbarth cyntaf mewn Athroniaeth a Diwinyddiaeth o Goleg Yr Iesu, Rhydychen."
cy_ccg_test:00832,"Yn aml mae'r manteision hyn wedi deillio drwy achub ar y cyfle, drwy fod o gwmpas pan fo sgwrs benodol yn digwydd.","Often these benefits come from taking the opportunity, being around when a particular conversation is taking place.",cyfle,no_mutation,no_mutation,gyfle,"Yn aml mae'r manteision hyn wedi deillio drwy achub ar y gyfle, drwy fod o gwmpas pan fo sgwrs benodol yn digwydd."
cy_ccg_test:00572,"Yn y gaeaf neu'r gwanwyn mae'r blodau'n ymddangos a gall eu lliwiau nhw amrywio: gwyn, pinc, porffor neu las.","In winter or spring the flowers appear and their colors can vary: white, pink, purple or blue.",las,SM,L,glas,"Yn y gaeaf neu'r gwanwyn mae'r blodau'n ymddangos a gall eu lliwiau nhw amrywio: gwyn, pinc, porffor neu glas."
cy_ccg_train:00935,"Wedi mynd allan, teimlem mai dylanwad arwynebol oedd dylanwad yr eglwys.","Having gone out, we felt that the influence of the church was superficial.",dylanwad,no_mutation,no_mutation,ddylanwad,"Wedi mynd allan, teimlem mai ddylanwad arwynebol oedd dylanwad yr eglwys."
cy_ccg_train:01301,Wrth hel atgofion am Eisteddfodau'r gorffennol dywedodd Dafydd Iwan mai'r un cyntaf iddo berfformio ynddi oedd Eisteddfod Genedlaethol y Drenewydd yn 1965.,,Drenewydd,SM,MS,Trenewydd,Wrth hel atgofion am Eisteddfodau'r gorffennol dywedodd Dafydd Iwan mai'r un cyntaf iddo berfformio ynddi oedd Eisteddfod Genedlaethol y Trenewydd yn 1965.
cy_ccg_test:00927,"Er mwyn osgoi'r sefyllfa hunllefus yma, rydan ni'n pwyso ar y llywodraeth i sicrhau chwarae teg ariannol i holl gynghorau Cymru o'r flwyddyn nesaf ymlaen.","In order to avoid this nightmare situation, we are pressing the government to ensure financial fair play for all Welsh councils from next year.",gynghorau,SM,L,cynghorau,"Er mwyn osgoi'r sefyllfa hunllefus yma, rydan ni'n pwyso ar y llywodraeth i sicrhau chwarae teg ariannol i holl cynghorau Cymru o'r flwyddyn nesaf ymlaen."
cy_ccg_train:00759,"Offeryn cerdd gyda rhes o dannau yw'r delyn, er fod gan y delyn deires dair rhes o dannau.","The harp is a musical instrument with a row of strings, although the triple harp has three rows of strings.",deires,SM,MS,teires,"Offeryn cerdd gyda rhes o dannau yw'r delyn, er fod gan y delyn teires dair rhes o dannau."
cy_ccg_test:00549,Anelwn at ennyn brwdfrydedd cynyddol ymhlith y disgyblion drwy eu galluogi i weld perthnasedd yr iaith Gymraeg i fywyd beunyddiol yr ysgol a'r gymdeithas.,We aim to engender a growing enthusiasm among the pupils by enabling them to see the relevance of the Welsh language to the daily life of the school and society.,Gymraeg,SM,MS,Cymraeg,Anelwn at ennyn brwdfrydedd cynyddol ymhlith y disgyblion drwy eu galluogi i weld perthnasedd yr iaith Cymraeg i fywyd beunyddiol yr ysgol a'r gymdeithas.
cy_ccg_test:00484,"Meddai'r Athro Jerry Hunter, Dirprwy Is-gangellor Prifysgol Bangor: ""Mae cael cyfundrefn addysg cyfrwng Cymraeg gyflawn, sy'n caniatáu i blant a phobl ifanc Cymru ddysgu ac astudio drwy'r Gymraeg o'r cyfnod meithrin hyd at gyfnod addysg uwch, yn gwbl allweddol at ffyniant yr iaith.""","Professor Jerry Hunter, Pro Vice-Chancellor of Bangor University, said: ""Having a complete Welsh-medium education system, which allows children and young people in Wales to learn and study through the medium of Welsh from nursery to higher education , absolutely key to the prosperity of the language. """,ddysgu,SM,MS,dysgu,"Meddai'r Athro Jerry Hunter, Dirprwy Is-gangellor Prifysgol Bangor: ""Mae cael cyfundrefn addysg cyfrwng Cymraeg gyflawn, sy'n caniatáu i blant a phobl ifanc Cymru dysgu ac astudio drwy'r Gymraeg o'r cyfnod meithrin hyd at gyfnod addysg uwch, yn gwbl allweddol at ffyniant yr iaith."""
cy_ccg_test:00505,"Mewn amser eithaf byr mae'r bartneriaeth wedi llwyddo i gyflwyno gwelliannau amlwg yn y ddinas, er enghraifft cyflogi gweithiwr efo cert ysgafn fydd yn codi ysbwriel ar y stryd fawr, a chael gwared o gannoedd o arwyddion ""Ar Osod"" ar eiddo myfyrwyr.","In a relatively short space of time the partnership has been able to deliver tangible improvements in the city, for example employing a worker with a light cart that will pick up litter on the high street, and removing hundreds of ""For"" signs on student property.",gyflwyno,SM,L,cyflwyno,"Mewn amser eithaf byr mae'r bartneriaeth wedi llwyddo i cyflwyno gwelliannau amlwg yn y ddinas, er enghraifft cyflogi gweithiwr efo cert ysgafn fydd yn codi ysbwriel ar y stryd fawr, a chael gwared o gannoedd o arwyddion ""Ar Osod"" ar eiddo myfyrwyr."
cy_ccg_train:00983,"Ddydd Sadwrn, Mehefin 25, bydd canol tref Porthmadog yn cael ei thrawsnewid wrth i'r ardal ddathlu dyfodiad Eisteddfod Genedlaethol Llŷn ac Eifionydd ymhen ychydig dros flwyddyn.","On Saturday, June 25, Porthmadog town center will be transformed as the area celebrates the arrival of the Llŷn and Eifionydd National Eisteddfod in just over a year.",tref,no_mutation,no_mutation,dref,"Ddydd Sadwrn, Mehefin 25, bydd canol dref Porthmadog yn cael ei thrawsnewid wrth i'r ardal ddathlu dyfodiad Eisteddfod Genedlaethol Llŷn ac Eifionydd ymhen ychydig dros flwyddyn."
cy_ccg_test:00307,"Goroesodd rhai enghreifftiau dros y canrifoedd ond ni chafodd ei hadnabod yn rhywogaeth arbennig tan 1998 pan anfonodd Ian Sturrock sampl i'r Casgliad Ffrwythau Cenedlaethol yn Brogdale, Caint.","Some examples have survived over the centuries but were not identified as a special species until 1998 when Ian Sturrock sent a sample to the National Fruit Collection in Brogdale, Kent.",rhai,no_mutation,no_mutation,rai,"Goroesodd rai enghreifftiau dros y canrifoedd ond ni chafodd ei hadnabod yn rhywogaeth arbennig tan 1998 pan anfonodd Ian Sturrock sampl i'r Casgliad Ffrwythau Cenedlaethol yn Brogdale, Caint."
cy_ccg_train:00937,Mi ddylase'r hen dafarn fod draw yn y fan acw.,The old pub should have been over there.,fod,SM,MS,bod,Mi ddylase'r hen dafarn bod draw yn y fan acw.
cy_ccg_train:01031,"Y mynydd uchaf yn y gadwyn yw Lugnaquilla sydd ag uchder o 925m, ac yr ail fynydd uchaf yw Mullaghcleevaun sydd ag uchder o 847m.","The highest mountain in the range is Lugnaquilla which has a height of 925m, and the second highest mountain is Mullaghcleevaun which has a height of 847m.",fynydd,SM,L,mynydd,"Y mynydd uchaf yn y gadwyn yw Lugnaquilla sydd ag uchder o 925m, ac yr ail mynydd uchaf yw Mullaghcleevaun sydd ag uchder o 847m."
cy_ccg_test:00865,"Os ydych chi wedi ateb ""ydw"" i unrhyw un o'r cwestiynau uchod, yna mae'n debyg y byddai cwrs Sgiliau Iaith yn ddefnyddiol i chi.","If you have answered ""yes"" to any of the questions above, then a Language Skills course would probably be useful to you.",ddefnyddiol,SM,MS,defnyddiol,"Os ydych chi wedi ateb ""ydw"" i unrhyw un o'r cwestiynau uchod, yna mae'n debyg y byddai cwrs Sgiliau Iaith yn defnyddiol i chi."
cy_ccg_train:00326,"Mae criw mawr o blant a phobl ifanc y wlad a'r dref, o Aberdaron i Fangor yn cymysgu, yn chwarae ac yn cystadlu, a phawb yn mwynhau!","A large group of children and young people from the town and country, from Aberdaron to Bangor mix, play and compete, and everyone enjoys!",wlad,SM,MS,gwlad,"Mae criw mawr o blant a phobl ifanc y gwlad a'r dref, o Aberdaron i Fangor yn cymysgu, yn chwarae ac yn cystadlu, a phawb yn mwynhau!"
cy_ccg_dev:00019,"Mae'r chwith yn gywir i fynnu bod y mudiad cenedlaethol yng Nghymru'n bod yn ofalus a manwl ynghylch ei chynlluniau, ond maent wedi bod yn rhyfeddol o ddi-hid am fater mwyaf argyfyngus ein hanes diweddar.","The left is right to insist that the national movement in Wales is careful and detailed about its plans, but they have been remarkably reckless about the most urgent issue of our recent history.",ofalus,SM,MS,gofalus,"Mae'r chwith yn gywir i fynnu bod y mudiad cenedlaethol yng Nghymru'n bod yn gofalus a manwl ynghylch ei chynlluniau, ond maent wedi bod yn rhyfeddol o ddi-hid am fater mwyaf argyfyngus ein hanes diweddar."
cy_ccg_train:00423,Roedd hi mor hapus fel mai prin y medrai anadlu.,She was so happy she could hardly breathe.,mor,no_mutation,no_mutation,for,Roedd hi for hapus fel mai prin y medrai anadlu.
cy_ccg_test:00802,"Yn y pedwar darn bach a ddyfynnais, mae o leiaf bump o ffeithiau hollol newydd am hanes llenyddiaeth Gymraeg.","In the four small pieces I have quoted, there are at least five completely new facts about the history of Welsh literature.",leiaf,SM,L,lleiaf,"Yn y pedwar darn bach a ddyfynnais, mae o lleiaf bump o ffeithiau hollol newydd am hanes llenyddiaeth Gymraeg."
