index,model,sentence_id,sentence_en,correct_sentence,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence,p_correct,p_incorrect
228,meta-llama/Llama-3.1-8B,cy_ccg_train:00650,I walked from Llanfyllin; how many miles did i walk?,Mi gerddais o Lanfyllin; sawl milltir gerddais i?,Lanfyllin,SM,L,Llanfyllin,Mi gerddais o Llanfyllin; sawl milltir gerddais i?,5.547532558441162,5.29135799407959
229,meta-llama/Llama-3.1-8B,cy_ccg_train:00292,"By the late 1920s, therefore, the Urdd had grown from a magazine organization to an active and dynamic movement.","Erbyn diwedd y 1920au felly, yr oedd yr Urdd wedi tyfu o fod yn fudiad cylchgrawn i fod yn fudiad gweithredol a deinamig.",fod,SM,L,bod,"Erbyn diwedd y 1920au felly, yr oedd yr Urdd wedi tyfu o fod yn fudiad cylchgrawn i bod yn fudiad gweithredol a deinamig.",2.2367208003997803,2.384885311126709
230,meta-llama/Llama-3.1-8B,cy_ccg_dev:00350,"We also call on the Welsh Government to keep to their word that they would develop a single real learning Welsh continuum, and to give Qualifications Wales clear direction to develop one qualification that will give all pupils an equal opportunity to leave school able to communicate and speak Welsh confidently and fluently.","Rydym hefyd yn galw ar Lywodraeth Cymru i gadw at eu gair y byddent yn datblygu un continwwm dysgu Cymraeg go iawn, ac i roi cyfarwyddyd clir i Cymwysterau Cymru i ddatblygu un cymhwyster fydd yn rhoi cyfle cyfartal i bob disgybl adael yr ysgol yn medru cyfathrebu a siarad Cymraeg yn hyderus a rhugl.",Cymru,no_mutation,no_mutation,Gymru,"Rydym hefyd yn galw ar Lywodraeth Cymru i gadw at eu gair y byddent yn datblygu un continwwm dysgu Cymraeg go iawn, ac i roi cyfarwyddyd clir i Cymwysterau Gymru i ddatblygu un cymhwyster fydd yn rhoi cyfle cyfartal i bob disgybl adael yr ysgol yn medru cyfathrebu a siarad Cymraeg yn hyderus a rhugl.",1.9343173503875732,2.0301313400268555
231,meta-llama/Llama-3.1-8B,cy_ccg_dev:00294,"Over in Bangladesh, over 4 million people work in fashion factories making clothes that are sold worldwide.","Draw ym Mangladesh, mae dros 4 miliwn o bobl yn gweithio mewn ffatrïoedd ffasiwn yn gwneud dillad sy'n cael eu gwerthu ledled y byd.",cael,no_mutation,no_mutation,gael,"Draw ym Mangladesh, mae dros 4 miliwn o bobl yn gweithio mewn ffatrïoedd ffasiwn yn gwneud dillad sy'n gael eu gwerthu ledled y byd.",2.2149736881256104,2.361301898956299
232,meta-llama/Llama-3.1-8B,cy_ccg_test:00152,"This is a word frequency analysis of 1079032 words of written Welsh prose, based on 500 samples of about 2000 words each.","Mae hwn yn ddadansoddiad amlder geiriau o 1079032 o eiriau o ryddiaith Gymraeg ysgrifenedig, a seiliwyd ar 500 o samplau o tua 2000 o eiriau yr un.",Gymraeg,SM,MS,Cymraeg,"Mae hwn yn ddadansoddiad amlder geiriau o 1079032 o eiriau o ryddiaith Cymraeg ysgrifenedig, a seiliwyd ar 500 o samplau o tua 2000 o eiriau yr un.",2.4355430603027344,2.39064359664917
233,meta-llama/Llama-3.1-8B,cy_ccg_train:01137,,"Os na wnaethoch chi gystadlu, tybed fuodd yna grafu pen a dadlau yn eich tŷ chi, wrth fynd ati i geisio adnabod y lluniau?",tŷ,no_mutation,no_mutation,dŷ,"Os na wnaethoch chi gystadlu, tybed fuodd yna grafu pen a dadlau yn eich dŷ chi, wrth fynd ati i geisio adnabod y lluniau?",3.4734444618225098,3.5056018829345703
234,meta-llama/Llama-3.1-8B,cy_ccg_train:00784,I am extremely proud that Dafydd Gibbard has been appointed as the new Chief Executive of Gwynedd Council.,Rydw i'n hynod falch fod Dafydd Gibbard wedi ei benodi yn Brif Weithredwr newydd Cyngor Gwynedd.,Weithredwr,SM,MS,Gweithredwr,Rydw i'n hynod falch fod Dafydd Gibbard wedi ei benodi yn Brif Gweithredwr newydd Cyngor Gwynedd.,2.1811113357543945,2.2911007404327393
235,meta-llama/Llama-3.1-8B,cy_ccg_train:00442,"It is extremely important, therefore, that this does not disrupt the broadcast.","Mae'n hynod bwysig, felly, nad yw hyn yn amharu ar y darllediad.",bwysig,SM,L,pwysig,"Mae'n hynod pwysig, felly, nad yw hyn yn amharu ar y darllediad.",2.434467077255249,2.566408395767212
236,meta-llama/Llama-3.1-8B,cy_ccg_dev:00279,"Although it will not be possible to call in the office or telephone during this time, you will be able to contact us by email and all our electronic systems will remain operational.","Er na fydd hi'n bosib galw yn y swyddfa na ffonio yn ystod y cyfnod yma, byddwch yn gallu cysylltu â ni drwy e-bost a bydd ein holl systemau electronig yn parhau yn weithredol.",bosib,SM,MS,posib,"Er na fydd hi'n posib galw yn y swyddfa na ffonio yn ystod y cyfnod yma, byddwch yn gallu cysylltu â ni drwy e-bost a bydd ein holl systemau electronig yn parhau yn weithredol.",2.2768540382385254,2.2960870265960693
237,meta-llama/Llama-3.1-8B,cy_ccg_test:00822,"A friend of mine here had bought two tickets to see Frank Turner, and asked me to go with him.","Roedd ffrind i mi yma wedi prynu dau docyn i fynd i weld Frank Turner, ac wedi gofyn i mi fynd gyda hi.",fynd,SM,MS,mynd,"Roedd ffrind i mi yma wedi prynu dau docyn i fynd i weld Frank Turner, ac wedi gofyn i mi mynd gyda hi.",2.808842897415161,2.902988910675049
238,meta-llama/Llama-3.1-8B,cy_ccg_dev:00295,"I don't have to explain to you that working conditions are tough and the pay is depressing, despite the high demand for change.","Dydw i ddim yn gorfod egluro i chi fod yr amodau gweithio yn galad a'r tal yn dorcalonnus, er y galw mawr am newid.",tal,no_mutation,no_mutation,dal,"Dydw i ddim yn gorfod egluro i chi fod yr amodau gweithio yn galad a'r dal yn dorcalonnus, er y galw mawr am newid.",3.427605152130127,3.411630868911743
239,meta-llama/Llama-3.1-8B,cy_ccg_train:00604,"Under the restrictions of covid, it was a miracle that a limited number had the privilege of seeing the play ""Faust and Greta"", a co-production between Cwmni'r Fran Wen, Theatr Genedlaethol Cymru and the Pontio centre.","Dan gyfyngiadau covid, roedd hi'n wyrth bod nifer cyfyngedig wedi cael y fraint o weld y ddrama ""Faust a Greta"", cydgynhyrchiad rhwng Cwmni'r Fran Wen, Theatr Genedlaethol Cymru a chanolfan Pontio.",wyrth,SM,MS,gwyrth,"Dan gyfyngiadau covid, roedd hi'n gwyrth bod nifer cyfyngedig wedi cael y fraint o weld y ddrama ""Faust a Greta"", cydgynhyrchiad rhwng Cwmni'r Fran Wen, Theatr Genedlaethol Cymru a chanolfan Pontio.",2.7373898029327393,2.8229992389678955
240,meta-llama/Llama-3.1-8B,cy_ccg_train:00727,Can I ask you something?,Ga' i ofyn rywbeth wrthot ti?,rywbeth,SM,MS,rhywbeth,Ga' i ofyn rhywbeth wrthot ti?,6.078284740447998,5.480967044830322
241,meta-llama/Llama-3.1-8B,cy_ccg_train:00217,"After a second wind, the town center calls.","Ar ôl cael ail wynt, mae canol y dref yn galw.",wynt,SM,L,gwynt,"Ar ôl cael ail gwynt, mae canol y dref yn galw.",3.8427791595458984,3.643366575241089
242,meta-llama/Llama-3.1-8B,cy_ccg_test:00493,"A third bridge would improve journey times, allow better flow of traffic and improve the A55's ability to cope, as well as increase opportunities for active travel.","Byddai trydydd pont yn gwella amseroedd teithio, yn caniatáu i'r traffig lifo'n well ac yn sicrhau bod yr A55 yn gallu ymdopi'n well, yn ogystal â sicrhau bod mwy o gyfleoedd i deithio yn llesol.",gyfleoedd,SM,L,cyfleoedd,"Byddai trydydd pont yn gwella amseroedd teithio, yn caniatáu i'r traffig lifo'n well ac yn sicrhau bod yr A55 yn gallu ymdopi'n well, yn ogystal â sicrhau bod mwy o cyfleoedd i deithio yn llesol.",2.393172025680542,2.4625797271728516
243,meta-llama/Llama-3.1-8B,cy_ccg_train:00017,The Welsh Government has committed to replace Welsh second language with one continuum of Welsh learning and one Welsh qualification per pupil since 2015.,Mae Llywodraeth Cymru wedi ymrwymo i ddisodli Cymraeg ail iaith gydag un continwwm o ddysgu Cymraeg ac un cymhwyster Cymraeg i bob disgybl ers 2015.,Cymraeg,no_mutation,no_mutation,Gymraeg,Mae Llywodraeth Cymru wedi ymrwymo i ddisodli Cymraeg ail iaith gydag un continwwm o ddysgu Gymraeg ac un cymhwyster Gymraeg i bob disgybl ers 2015.,2.391953945159912,2.565577983856201
244,meta-llama/Llama-3.1-8B,cy_ccg_test:00441,No wonder many people from north Wales feel so hostile towards this organization.,Nid oes rhyfedd fod llawer o bobl o'r gogledd yn teimlo mor elyniaethus tuag at y sefydliad hwn.,fod,SM,MS,bod,Nid oes rhyfedd bod llawer o bobl o'r gogledd yn teimlo mor elyniaethus tuag at y sefydliad hwn.,2.340116500854492,2.3645739555358887
245,meta-llama/Llama-3.1-8B,cy_ccg_dev:00296,"With millions of families relying on work in these factories, coronavirus has turned a frightening and dangerous situation into something truly catastrophic.","Gyda miliyna'o deuluoedd yn dibynnu ar waith yn y ffatrïoedd yma, mae coronafeirws wedi troi sefyllfa oedd yn ofidus ac yn beryglus yn barod i fod yn un gwir trychinebus.",deuluoedd,SM,L,teuluoedd,"Gyda miliyna'o teuluoedd yn dibynnu ar waith yn y ffatrïoedd yma, mae coronafeirws wedi troi sefyllfa oedd yn ofidus ac yn beryglus yn barod i fod yn un gwir trychinebus.",3.225017547607422,3.2774386405944824
246,meta-llama/Llama-3.1-8B,cy_ccg_dev:00224,"And the point is that the community spirit in Blaenau and the surrounding villages in the ""Vale"" is so strong, and so much the focus of life in the area, that you won't be surprised that the regeneration of the area has led mainly by the residents themselves.","A'r pwynt yw bod ysbryd y gymuned ym Mlaenau a'r pentrefi cyfagos  yn y ""Fro"" mor gryf, ac yn gymaint o ganolbwynt bywyd yn yr ardal, fel na fydd yn eich synnu fod adfywio'r ardal wedi'i arwain yn bennaf gan y preswylwyr eu hunain.",bennaf,SM,MS,pennaf,"A'r pwynt yw bod ysbryd y gymuned ym Mlaenau a'r pentrefi cyfagos  yn y ""Fro"" mor gryf, ac yn gymaint o ganolbwynt bywyd yn yr ardal, fel na fydd yn eich synnu fod adfywio'r ardal wedi'i arwain yn pennaf gan y preswylwyr eu hunain.",2.5366811752319336,2.653883457183838
247,meta-llama/Llama-3.1-8B,cy_ccg_train:00881,Will Elwyn discover the answer before it's too late?,A fydd Elwyn yn darganfod yr ateb cyn iddi fynd yn rhy hwyr?,fynd,SM,MS,mynd,A fydd Elwyn yn darganfod yr ateb cyn iddi mynd yn rhy hwyr?,3.682363510131836,3.8844921588897705
248,meta-llama/Llama-3.1-8B,cy_ccg_train:00318,"External auditors have been appointed to investigate allegations that the Welsh Government bribed the Welsh Language Commissioner to conduct fewer complaints investigations, according to newly disclosed correspondence.","Mae archwilwyr allanol wedi cael ei benodi i ymchwilio i honiadau bod Llywodraeth Cymru wedi llwgrwobrwyo Comisiynydd y Gymraeg i gynnal llai o ymchwiliadau i gwynion, yn ôl gohebiaeth sydd newydd gael ei datgelu.",gael,SM,L,cael,"Mae archwilwyr allanol wedi cael ei benodi i ymchwilio i honiadau bod Llywodraeth Cymru wedi llwgrwobrwyo Comisiynydd y Gymraeg i gynnal llai o ymchwiliadau i gwynion, yn ôl gohebiaeth sydd newydd cael ei datgelu.",1.9999127388000488,1.990548849105835
249,meta-llama/Llama-3.1-8B,cy_ccg_train:01159,,"Bydd y penwythnos hefyd yn cynnwys nifer o ddigwyddiadau ymylol a fydd yn cael eu cyhoeddi maes o law, a Marchnad Indy, lle cewch gyfle i brynu a rhyngweithio â nifer o gwmnïau a sefydliadau pro-indy.",gwmnïau,SM,L,cwmnïau,"Bydd y penwythnos hefyd yn cynnwys nifer o ddigwyddiadau ymylol a fydd yn cael eu cyhoeddi maes o law, a Marchnad Indy, lle cewch gyfle i brynu a rhyngweithio â nifer o cwmnïau a sefydliadau pro-indy.",2.125948905944824,2.1824636459350586
